player_id,team_id,league_id,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
23719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23720,262,110,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23721,511,127,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,898,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23722,595,133,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23724,613,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23725,323,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23726,316,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23727,620,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23728,625,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23729,736,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23730,312,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23731,608,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23732,328,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23733,312,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23734,655,135,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,584,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23735,337,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23736,737,132,16,0,1,0,0,0,0,0,1,0,0,2,0,14,144,0,1086,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23737,315,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23739,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0
23740,403,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23748,338,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23755,612,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23758,683,136,37,0,1,0,0,0,0,0,1,0,0,0,0,14,28,0,1528,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23759,282,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23760,322,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23761,314,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,118,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23762,316,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23764,612,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23765,328,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0
23766,309,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23767,329,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23768,328,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0
23769,328,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23770,319,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23771,604,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23772,332,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23773,314,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23774,620,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23776,591,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23777,0,0,29,0,1,0,0,0,0,0,0,0,0,2,0,5,220,0,818,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23778,307,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
23779,625,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23781,312,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23782,329,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23790,168,101,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23792,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,16,146,0,1664,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
23794,405,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23795,301,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23799,314,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23803,167,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23804,0,0,21,0,1,0,0,0,0,0,0,0,0,2,6,13,322,714,1666,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
23805,620,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23806,301,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23807,608,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23808,608,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23809,316,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23810,329,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23811,624,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23815,330,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23816,591,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23819,613,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23820,320,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23821,527,127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,346,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23822,609,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23823,181,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23824,318,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23825,593,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23831,741,132,9,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
23832,275,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,299,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23835,654,135,20,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,572,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23840,618,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
23842,712,141,17,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1181,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23845,244,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23849,527,127,1,0,1,0,0,0,0,0,1,0,0,3,0,14,463,0,1597,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,1,0
23851,338,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23852,612,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23853,404,115,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,268,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23854,604,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23856,601,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23857,281,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23858,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,5,80,0,529,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23859,269,110,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23860,706,140,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,466,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23861,209,105,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23862,739,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23863,298,112,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23864,625,134,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
23866,316,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23867,320,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23868,620,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23869,305,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23870,167,101,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23871,283,111,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23872,710,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,259,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23875,587,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23877,604,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23878,612,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23881,525,127,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,762,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23882,338,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23884,524,127,31,0,1,0,0,0,0,0,1,0,0,3,0,13,428,0,1588,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0
23885,715,141,32,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,969,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23888,596,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23890,519,127,17,0,1,0,0,0,0,0,1,0,0,1,0,12,120,0,1729,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0
23894,687,139,11,0,1,0,0,0,0,0,1,0,0,0,0,13,43,0,1267,43,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23895,0,0,23,0,1,0,0,0,0,0,0,0,0,1,0,18,184,61,1411,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
23896,323,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23897,332,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23898,524,127,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,816,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23899,312,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23901,192,103,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23902,596,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23903,327,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23904,322,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23905,667,136,0,0,1,0,0,0,0,0,1,0,0,0,0,3,55,0,365,55,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23906,675,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23907,338,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23908,521,127,8,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,898,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23909,337,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23910,403,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23911,332,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23913,458,121,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,633,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23915,0,0,16,0,1,0,0,0,0,0,0,0,0,3,0,5,403,0,533,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23916,595,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23917,178,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23918,604,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23920,604,133,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,112,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
23923,448,120,20,0,1,0,0,0,0,0,1,0,0,8,3,15,1091,508,1737,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
23924,197,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23925,215,105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,671,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23926,260,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23927,612,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23928,320,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23929,293,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23930,612,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23932,327,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23933,610,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23935,584,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23939,613,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23943,320,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23944,328,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23945,337,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23946,325,115,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23947,318,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23950,739,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23951,406,115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,123,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23952,264,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23953,324,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23954,240,108,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23956,403,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23957,654,135,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,735,112,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23958,308,113,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23959,302,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23960,599,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23961,593,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23962,338,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23963,665,136,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,557,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23966,528,127,45,0,1,0,0,0,0,0,1,0,0,0,0,12,117,0,1540,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
23967,314,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
